severity_id,severity_name,sla,product_type,brand,service_type,incident_type,open_to_close_hour,response_to_resolved_hour,label_multi_severity,label_binary_severity
4,Cosmetic,24x7 4Hrs Response Time,Software,Trend Micro,Request,OS / Firmware,1193.2833333333333,1193.2833333333333,0,0
2,Major,24x7 4Hrs Response Time,Software,VMWare,Incident,General Incident,7.2,6.633333333333334,2,1
2,Major,24x7 4Hrs Response Time,Storage,NetApp,Incident,General Incident,15.65,1.6833333333333333,2,1
3,Minor,24x7 6Hrs Resolution Time,Software,VMWare,Incident,General Incident,3.45,3.45,1,0
2,Major,24x7 4Hrs Resolution Time,Server,IBM,Incident,Hard Disk Drive Failure,5.966666666666667,4.0,2,1
2,Major,9x5 NBD 4Hrs Response Time,Server,HPE,Incident,Hard Disk Drive Failure,27.3,0.08333333333333333,2,1
2,Major,24x7 4Hrs Response Time,Storage,NetApp,Incident,Hard Disk Drive Failure,3.683333333333333,3.6,2,1
2,Major,24x7 4Hrs Response Time,Storage,Veritas,Incident,Hard Disk Drive Failure,249.28333333333333,249.1,2,1
4,Cosmetic,24x7 4Hrs Resolution Time,Access Point,Cisco,Request,General Incident,3.9,1.0,0,0
2,Major,24x7 4Hrs Resolution Time,Server,HPE,Incident,Hard Disk Drive Failure,28.866666666666667,2.7666666666666666,2,1
3,Minor,24x7 4Hrs Response Time,Software,NetApp,Incident,General Incident,238.06666666666666,76.0,1,0
3,Minor,24x7 4Hrs Resolution Time,Storage,Oracle,Incident,Backup Failure,6.0,6.0,1,0
4,Cosmetic,8x5 4Hrs Response Time,Server,HPE,Request,Configuration Change,2.25,1.75,0,0
2,Major,24x7 4Hrs Resolution Time,Access Point,Cisco,Incident,Configuration Change,3.0,3.0,2,1
2,Major,24x7 4Hrs Response Time,Storage,NetApp,Incident,OS / Firmware,863.0,863.0,2,1
2,Major,24x7 4Hrs Resolution Time,Firewall,Palo Alto,Incident,General Incident,0.75,0.7166666666666667,2,1
2,Major,24x7 4Hrs Resolution Time,Hardware,Oracle,Incident,Power Supply Failure,73.0,70.91666666666667,2,1
4,Cosmetic,24x7 6Hrs Resolution Time,Storage,HPE,Request,General Incident,2.0,2.0,0,0
1,Critical,24x7 4Hrs Resolution Time,Server,HPE,Incident,Memory Failure,5.816666666666666,5.5,3,1
2,Major,24x7 4Hrs Resolution Time,Hardware,Oracle,Request,Configuration Change,4.5,3.9833333333333334,2,1
2,Major,24x7 4Hrs Resolution Time,Software,VMWare,Incident,Software,228.75,216.63333333333333,2,1
2,Major,24x7 4Hrs Response Time,Software,Veritas,Incident,Backup Failure,21.216666666666665,21.083333333333332,2,1
3,Minor,24x7 4Hrs Resolution Time,Server,HPE,Request,Network Card Failure,66.41666666666667,29.0,1,0
2,Major,24x7 4Hrs Response Time,Storage,NetApp,Incident,Hard Disk Drive Failure,3.933333333333333,3.8333333333333335,2,1
3,Minor,24x7 6Hrs Resolution Time,Software,VMWare,Incident,General Incident,7.616666666666666,7.616666666666666,1,0
4,Cosmetic,24x7 6Hrs Resolution Time,Storage,NetApp,Incident,Configuration Change,1193.0,1192.9833333333333,0,0
2,Major,24x7 4Hrs Resolution Time,Server,HPE,Incident,General Incident,8.916666666666666,6.0,2,1
2,Major,24x7 4Hrs Resolution Time,Server,HPE,Incident,General Incident,168.01666666666668,167.93333333333334,2,1
2,Major,24x7 4Hrs Resolution Time,Server,HPE,Incident,General Incident,2266.3333333333335,2262.2,2,1
2,Major,24x7 4Hrs Response Time,Server,HPE,Incident,Hard Disk Drive Failure,5.366666666666666,4.6,2,1
2,Major,24x7 6Hrs Resolution Time,Software,Red Hat,Incident,General Incident,2.3833333333333333,1.5833333333333333,2,1
3,Minor,24x7 6Hrs Resolution Time,Storage,NetApp,Incident,Hard Disk Drive Failure,53.516666666666666,53.516666666666666,1,0
3,Minor,24x7 4Hrs Resolution Time,Server,HPE,Incident,General Incident,3.216666666666667,3.0,1,0
4,Cosmetic,24x7 4Hrs Response Time,Software,VMWare,Request,General Incident,10.016666666666667,9.0,0,0
2,Major,24x7 6Hrs Resolution Time,Storage,HPE,Incident,Controller/Node Failure,6.733333333333333,6.666666666666667,2,1
2,Major,24x7 6Hrs Resolution Time,Software,VMWare,Incident,OS / Firmware,1.05,0.45,2,1
2,Major,24x7 4Hrs Response Time,Switch,Broadcom,Request,General Incident,37.583333333333336,1.0,2,1
3,Minor,24x7 4Hrs Response Time,Software,Trend Micro,Incident,Software,54.0,53.916666666666664,1,0
2,Major,24x7 4Hrs Response Time,Storage,HPE,Incident,General Incident,33.56666666666667,33.56666666666667,2,1
2,Major,8x5 4Hrs Response Time,Storage,EMC,Incident,Hard Disk Drive Failure,51.96666666666667,8.833333333333334,2,1
4,Cosmetic,24x7 4Hrs Response Time,Software,VMWare,Request,General Incident,8.4,8.0,0,0
2,Major,24x7 6Hrs Resolution Time,Software,SAPB1,Incident,Software,5.783333333333333,4.633333333333334,2,1
2,Major,24x7 4Hrs Resolution Time,Server,HPE,Incident,Memory Failure,5.7,4.0,2,1
1,Critical,24x7 4Hrs Resolution Time,Server,HPE,Incident,General Incident,4.633333333333334,4.5,3,1
3,Minor,24x7 6Hrs Resolution Time,Storage,NetApp,Incident,Hard Disk Drive Failure,26.0,25.983333333333334,1,0
3,Minor,24x7 4Hrs Response Time,Server,HPE,Request,General Incident,23.666666666666668,23.416666666666668,1,0
2,Major,24x7 4Hrs Response Time,Software,VMWare,Incident,General Incident,2.85,2.566666666666667,2,1
2,Major,24x7 6Hrs Resolution Time,Server,DELL,Incident,Hard Disk Drive Failure,7.183333333333334,7.083333333333333,2,1
3,Minor,9x5 NBD 4Hrs Response Time,Security,YIP,Incident,Cache Battery Failure,5.5,3.5,1,0
3,Minor,24x7 6Hrs Resolution Time,Software,SAPB1,Incident,Software,294.6166666666667,1.9833333333333334,1,0
3,Minor,24x7 4Hrs Resolution Time,Hardware,Oracle,Request,General Incident,5.0,4.5,1,0
4,Cosmetic,24x7 4Hrs Resolution Time,Access Point,Cisco,Request,General Incident,4.5,0.5,0,0
2,Major,24x7 4Hrs Resolution Time,Hardware,Oracle,Incident,Hard Disk Drive Failure,77.0,70.91666666666667,2,1
2,Major,24x7 4Hrs Resolution Time,Storage,Veritas,Incident,General Incident,10.7,10.5,2,1
3,Minor,24x7 4Hrs Response Time,Server,HPE,Incident,Hard Disk Drive Failure,51.2,51.13333333333333,1,0
4,Cosmetic,24x7 4Hrs Response Time,Software,Trend Micro,Request,General Incident,647.6833333333333,331.76666666666665,0,0
2,Major,24x7 4Hrs Response Time,Storage,Veritas,Incident,Backup Failure,21.616666666666667,6.366666666666666,2,1
4,Cosmetic,24x7 4Hrs Response Time,Software,YIP,Request,General Incident,23.45,2.783333333333333,0,0
2,Major,24x7 6Hrs Response Time,Server,HPE,Incident,General Incident,11.833333333333334,11.833333333333334,2,1
2,Major,24x7 4Hrs Resolution Time,Server,Oracle,Incident,Power Supply Failure,53.5,49.25,2,1
2,Major,24x7 4Hrs Response Time,Storage,NetApp,Incident,System Board Failure,812.7666666666667,812.2,2,1
2,Major,24x7 4Hrs Resolution Time,Hardware,Oracle,Request,General Incident,4.966666666666667,0.5333333333333333,2,1
4,Cosmetic,24x7 4Hrs Response Time,Software,Red Hat,Request,General Incident,190.86666666666667,189.95,0,0
2,Major,24x7 4Hrs Resolution Time,Hardware,Oracle,Incident,Hard Disk Drive Failure,30.0,28.0,2,1
2,Major,24x7 4Hrs Response Time,Storage,NetApp,Incident,Hard Disk Drive Failure,14.133333333333333,13.0,2,1
3,Minor,24x7 6Hrs Resolution Time,Software,VMWare,Incident,General Incident,28.916666666666668,13.783333333333333,1,0
2,Major,24x7 4Hrs Resolution Time,Server,HPE,Incident,Hard Disk Drive Failure,6.366666666666666,0.8833333333333333,2,1
1,Critical,24x7 4Hrs Resolution Time,Server,HPE,Incident,Hard Disk Drive Failure,7.333333333333333,7.333333333333333,3,1
2,Major,24x7 6Hrs Resolution Time,Storage,HPE,Incident,Hard Disk Drive Failure,22.166666666666668,22.083333333333332,2,1
4,Cosmetic,24x7 4Hrs Resolution Time,Storage,NetApp,Request,Software,5.5,5.483333333333333,0,0
3,Minor,24x7 4Hrs Response Time,Software,VMWare,Incident,General Incident,1.5333333333333334,0.4666666666666667,1,0
4,Cosmetic,24x7 4Hrs Response Time,Software,VMWare,Request,General Incident,5.416666666666667,0.43333333333333335,0,0
2,Major,24x7 4Hrs Resolution Time,Software,Red Hat,Incident,Software,75.38333333333334,75.16666666666667,2,1
2,Major,24x7 4Hrs Resolution Time,Server,HPE,Incident,Hard Disk Drive Failure,12.0,5.666666666666667,2,1
4,Cosmetic,24x7 4Hrs Resolution Time,Access Point,Cisco,Request,General Incident,5.983333333333333,4.0,0,0
3,Minor,24x7 4Hrs Resolution Time,Server,Oracle,Request,General Incident,0.8333333333333334,0.75,1,0
3,Minor,24x7 4Hrs Response Time,Storage,NetApp,Request,General Incident,2589.8333333333335,5.5,1,0
4,Cosmetic,24x7 6Hrs Resolution Time,Software,VMWare,Request,General Incident,761.4,161.48333333333332,0,0
2,Major,24x7 4Hrs Resolution Time,Server,IBM,Incident,Hard Disk Drive Failure,5.4,4.0,2,1
4,Cosmetic,24x7 4Hrs Resolution Time,Server,Oracle,Request,Maintenance System,20.0,20.0,0,0
2,Major,24x7 4Hrs Response Time,Software,VMWare,Incident,General Incident,6.716666666666667,6.0,2,1
2,Major,24x7 6Hrs Resolution Time,Storage,NetApp,Incident,Power Supply Failure,87.18333333333334,86.53333333333333,2,1
3,Minor,24x7 4Hrs Resolution Time,Storage,HPE,Incident,Power Supply Failure,1.5,1.5,1,0
3,Minor,24x7 4Hrs Response Time,Software,Red Hat,Incident,General Incident,390.1666666666667,26.883333333333333,1,0
2,Major,24x7 4Hrs Resolution Time,Software,HPE,Request,CPU Failure,1.1166666666666667,1.0166666666666666,2,1
4,Cosmetic,24x7 4Hrs Response Time,Server,HPE,Request,General Incident,575.9166666666666,330.78333333333336,0,0
2,Major,24x7 4Hrs Resolution Time,Firewall,Palo Alto,Incident,General Incident,0.5333333333333333,0.5333333333333333,2,1
2,Major,24x7 4Hrs Resolution Time,Server,HPE,Incident,General Incident,21.133333333333333,1.9,2,1
2,Major,24x7 4Hrs Response Time,Storage,NetApp,Incident,Hard Disk Drive Failure,128.98333333333332,0.38333333333333336,2,1
2,Major,24x7 4Hrs Resolution Time,Software,VMWare,Incident,Software,1.9833333333333334,1.9,2,1
4,Cosmetic,24x7 4Hrs Response Time,Storage,NetApp,Request,General Incident,1186.1166666666666,1176.8,0,0
3,Minor,24x7 4Hrs Response Time,Storage,NetApp,Incident,Network Adapter Failure,94.05,93.93333333333334,1,0
4,Cosmetic,24x7 4Hrs Response Time,Software,VMWare,Request,General Incident,6.5,6.5,0,0
4,Cosmetic,24x7 4Hrs Resolution Time,Access Point,Cisco,Request,General Incident,5.0,0.8333333333333334,0,0
2,Major,24x7 4Hrs Response Time,Firewall,Palo Alto,Incident,General Incident,186.66666666666666,186.55,2,1
3,Minor,24x7 4Hrs Response Time,Software,Trend Micro,Incident,General Incident,142.88333333333333,142.7,1,0
3,Minor,24x7 4Hrs Resolution Time,Storage,NetApp,Incident,Controller/Node Failure,34.25,0.8666666666666667,1,0
2,Major,24x7 4Hrs Resolution Time,Firewall,Palo Alto,Incident,General Incident,0.6666666666666666,0.65,2,1
3,Minor,24x7 6Hrs Resolution Time,Software,SAPB1,Incident,Software,0.5,0.48333333333333334,1,0
2,Major,24x7 4Hrs Response Time,Hardware,HPE,Incident,Configuration Change,1.25,1.0,2,1
2,Major,24x7 4Hrs Response Time,Storage,HPE,Incident,General Incident,25.666666666666668,24.5,2,1
3,Minor,24x7 4Hrs Response Time,Software,Trend Micro,Incident,General Incident,248.11666666666667,71.66666666666667,1,0
4,Cosmetic,24x7 6Hrs Resolution Time,Storage,NetApp,Request,Configuration Change,13.95,13.0,0,0
4,Cosmetic,24x7 4Hrs Response Time,Software,VMWare,Request,General Incident,8.466666666666667,8.0,0,0
4,Cosmetic,24x7 4Hrs Response Time,Storage,NetApp,Incident,Hard Disk Drive Failure,7.316666666666666,6.0,0,0
3,Minor,24x7 6Hrs Resolution Time,Storage,NetApp,Incident,General Incident,794.7333333333333,794.6166666666667,1,0
3,Minor,24x7 4Hrs Resolution Time,Access Point,Cisco,Request,Configuration Change,94.0,94.0,1,0
4,Cosmetic,24x7 4Hrs Resolution Time,Other,F5,Request,Maintenance System,1588.7666666666667,1547.2333333333333,0,0
2,Major,24x7 4Hrs Resolution Time,Software,HPE,Incident,General Incident,14.95,14.85,2,1
3,Minor,24x7 6Hrs Resolution Time,Storage,NetApp,Incident,Hard Disk Drive Failure,55.5,55.483333333333334,1,0
3,Minor,24x7 4Hrs Response Time,Storage,NetApp,Incident,General Incident,3.55,3.3833333333333333,1,0
2,Major,24x7 4Hrs Resolution Time,Server,HPE,Incident,General Incident,25.85,2.0,2,1
3,Minor,24x7 4Hrs Resolution Time,Storage,NetApp,Incident,Hard Disk Drive Failure,201.73333333333332,197.8,1,0
1,Critical,24x7 4Hrs Resolution Time,Switch,Cisco,Incident,Network Cable Failure,5.116666666666666,4.0,3,1
3,Minor,24x7 4Hrs Response Time,Software,YIP,Incident,General Incident,4.35,3.1,1,0
4,Cosmetic,24x7 4Hrs Resolution Time,Storage,HPE,Request,Upgrade Software,1.9833333333333334,1.9666666666666666,0,0
2,Major,24x7 4Hrs Resolution Time,Server,HPE,Incident,Hard Disk Drive Failure,5.383333333333334,4.216666666666667,2,1
2,Major,24x7 4Hrs Resolution Time,Storage,HPE,Incident,Hard Disk Drive Failure,25.483333333333334,3.7333333333333334,2,1
4,Cosmetic,24x7 4Hrs Response Time,Security,Trend Micro,Request,General Incident,0.3333333333333333,0.3333333333333333,0,0
2,Major,24x7 4Hrs Response Time,Firewall,Palo Alto,Incident,General Incident,472.51666666666665,404.85,2,1
2,Major,24x7 4Hrs Resolution Time,Server,HPE,Incident,Memory Failure,55.93333333333333,55.6,2,1
2,Major,24x7 4Hrs Resolution Time,Firewall,Palo Alto,Incident,General Incident,0.7166666666666667,0.7166666666666667,2,1
3,Minor,24x7 4Hrs Response Time,Storage,NetApp,Incident,General Incident,132.25,106.85,1,0
2,Major,24x7 4Hrs Resolution Time,Hardware,Oracle,Request,Configuration Change,5.566666666666666,5.05,2,1
3,Minor,24x7 4Hrs Resolution Time,Storage,NetApp,Request,Report,28.0,28.0,1,0
2,Major,24x7 4Hrs Response Time,Server,HPE,Incident,Hard Disk Drive Failure,5.333333333333333,5.0,2,1
3,Minor,24x7 4Hrs Response Time,Storage,NetApp,Request,General Incident,0.16666666666666666,0.08333333333333333,1,0
2,Major,24x7 4Hrs Resolution Time,Storage,Oracle,Incident,Hard Disk Drive Failure,2.0,2.0,2,1
2,Major,24x7 4Hrs Resolution Time,Software,VMWare,Incident,Software,2.466666666666667,1.8833333333333333,2,1
3,Minor,24x7 4Hrs Resolution Time,Storage,NetApp,Incident,Hard Disk Drive Failure,84.28333333333333,0.5,1,0
2,Major,24x7 4Hrs Resolution Time,Storage,HPE,Incident,Hard Disk Drive Failure,12.466666666666667,12.3,2,1
2,Major,24x7 4Hrs Resolution Time,Server,HPE,Incident,General Incident,10.2,10.116666666666667,2,1
2,Major,24x7 6Hrs Resolution Time,Software,Commvault,Request,Report,216.96666666666667,216.75,2,1
2,Major,24x7 4Hrs Resolution Time,Server,HPE,Incident,General Incident,329.31666666666666,329.3,2,1
3,Minor,24x7 6Hrs Response Time,Software,Veritas,Request,Configuration Change,216.66666666666666,0.9833333333333333,1,0
2,Major,24x7 4Hrs Resolution Time,Server,HPE,Request,Software,8.333333333333334,4.0,2,1
2,Major,24x7 4Hrs Resolution Time,Software,VMWare,Incident,General Incident,73.61666666666666,73.3,2,1
3,Minor,24x7 4Hrs Response Time,Software,VMWare,Incident,General Incident,17.833333333333332,16.35,1,0
4,Cosmetic,24x7 4Hrs Resolution Time,Other,YIP,Request,Maintenance System,6.983333333333333,6.983333333333333,0,0
2,Major,24x7 4Hrs Resolution Time,Storage,NetApp,Incident,General Incident,1.6166666666666667,1.5166666666666666,2,1
2,Major,24x7 6Hrs Resolution Time,Software,SAPB1,Incident,Software,1.6833333333333333,1.6166666666666667,2,1
2,Major,24x7 4Hrs Response Time,Hardware,HPE,Incident,General Incident,1.2,1.0,2,1
2,Major,24x7 4Hrs Resolution Time,Hardware,Oracle,Incident,Hard Disk Drive Failure,123.0,118.91666666666667,2,1
2,Major,24x7 4Hrs Resolution Time,Firewall,Palo Alto,Incident,General Incident,0.7166666666666667,0.7166666666666667,2,1
4,Cosmetic,24x7 4Hrs Response Time,Software,VMWare,Request,General Incident,7.35,7.35,0,0
4,Cosmetic,24x7 4Hrs Resolution Time,Server,HPE,Request,Maintenance System,8.0,7.0,0,0
2,Major,24x7 4Hrs Resolution Time,Storage,HPE,Incident,Hard Disk Drive Failure,4.0,3.0,2,1
3,Minor,24x7 4Hrs Response Time,Storage,NetApp,Request,General Incident,125.01666666666667,125.01666666666667,1,0
2,Major,24x7 4Hrs Resolution Time,Server,HPE,Incident,Hard Disk Drive Failure,7.166666666666667,6.5,2,1
3,Minor,24x7 4Hrs Response Time,Storage,NetApp,Incident,General Incident,919.7166666666667,169.56666666666666,1,0
3,Minor,24x7 4Hrs Resolution Time,Storage,NetApp,Incident,Hard Disk Drive Failure,8.983333333333333,8.55,1,0
4,Cosmetic,24x7 4Hrs Resolution Time,Storage,NetApp,Request,Software,0.55,0.5,0,0
2,Major,24x7 4Hrs Response Time,Server,DELL,Incident,Other Failure,99.41666666666667,98.31666666666666,2,1
4,Cosmetic,24x7 6Hrs Resolution Time,Software,Trend Micro,Request,General Incident,0.8833333333333333,0.7166666666666667,0,0
2,Major,24x7 4Hrs Resolution Time,Server,HPE,Incident,General Incident,12.533333333333333,12.533333333333333,2,1
3,Minor,24x7 4Hrs Response Time,Software,VMWare,Incident,General Incident,40.15,40.016666666666666,1,0
2,Major,24x7 4Hrs Resolution Time,Server,HPE,Incident,Memory Failure,8.35,8.316666666666666,2,1
4,Cosmetic,24x7 4Hrs Response Time,Storage,NetApp,Request,General Incident,1.3,0.2833333333333333,0,0
2,Major,24x7 6Hrs Resolution Time,Software,SAPB1,Incident,Software,80.03333333333333,80.01666666666667,2,1
2,Major,24x7 4Hrs Resolution Time,Hardware,Oracle,Incident,Hard Disk Drive Failure,241.98333333333332,239.91666666666666,2,1
3,Minor,24x7 4Hrs Response Time,Software,VMWare,Incident,General Incident,17.1,16.733333333333334,1,0
2,Major,24x7 4Hrs Response Time,Software,VMWare,Incident,General Incident,3.033333333333333,3.0,2,1
2,Major,24x7 4Hrs Resolution Time,Firewall,Palo Alto,Incident,General Incident,0.4666666666666667,0.4166666666666667,2,1
2,Major,24x7 6Hrs Resolution Time,Software,CIMCO-CMMS,Incident,Software,145.8,145.26666666666668,2,1
2,Major,24x7 6Hrs Resolution Time,Storage,HPE,Incident,Hard Disk Drive Failure,95.35,76.71666666666667,2,1
3,Minor,24x7 4Hrs Response Time,Firewall,CheckPoint,Incident,Network Adapter Failure,284.18333333333334,1.4666666666666666,1,0
2,Major,24x7 4Hrs Resolution Time,Firewall,Palo Alto,Incident,General Incident,0.5833333333333334,0.5666666666666667,2,1
2,Major,24x7 4Hrs Resolution Time,Hardware,Oracle,Incident,Hard Disk Drive Failure,29.0,23.5,2,1
2,Major,24x7 4Hrs Response Time,Storage,NetApp,Incident,Hard Disk Drive Failure,6.2,6.1,2,1
1,Critical,24x7 4Hrs Resolution Time,Server,HPE,Request,General Incident,9.166666666666666,9.0,3,1
3,Minor,24x7 4Hrs Response Time,Firewall,Palo Alto,Request,Configuration Change,501.1166666666667,44.93333333333333,1,0
3,Minor,24x7 4Hrs Response Time,Storage,NetApp,Incident,General Incident,155.51666666666668,132.23333333333332,1,0
2,Major,8x5 4Hrs Response Time,Storage,EMC,Incident,Hard Disk Drive Failure,2.6333333333333333,2.55,2,1
3,Minor,24x7 4Hrs Response Time,Software,VMWare,Incident,Upgrade Software,335.0,334.9166666666667,1,0
2,Major,24x7 4Hrs Response Time,Hardware,HPE,Incident,General Incident,27.533333333333335,27.5,2,1
3,Minor,24x7 6Hrs Resolution Time,Software,VMWare,Incident,General Incident,28.25,0.9,1,0
4,Cosmetic,24x7 4Hrs Resolution Time,Storage,HPE,Request,Controller/Node Failure,7.0,5.0,0,0
2,Major,24x7 4Hrs Resolution Time,Hardware,Oracle,Incident,Hard Disk Drive Failure,2.0,1.5,2,1
3,Minor,24x7 4Hrs Response Time,Storage,NetApp,Request,General Incident,23.3,23.016666666666666,1,0
3,Minor,24x7 4Hrs Response Time,Storage,NetApp,Incident,Memory Failure,357.73333333333335,357.55,1,0
2,Major,24x7 4Hrs Resolution Time,Software,VMWare,Request,General Incident,9.75,9.166666666666666,2,1
1,Critical,24x7 4Hrs Resolution Time,Server,HPE,Incident,Hard Disk Drive Failure,10.033333333333333,10.016666666666667,3,1
4,Cosmetic,24x7 4Hrs Response Time,Software,VMWare,Request,General Incident,3.183333333333333,2.5,0,0
2,Major,24x7 4Hrs Resolution Time,Software,HPE,Incident,General Incident,0.48333333333333334,0.3333333333333333,2,1
2,Major,24x7 4Hrs Resolution Time,Firewall,Cisco,Request,Software,7.45,2.5,2,1
2,Major,24x7 4Hrs Resolution Time,Storage,HPE,Incident,Power Supply Failure,88.1,65.18333333333334,2,1
2,Major,24x7 4Hrs Response Time,Software,NetApp,Incident,Power Supply Failure,6.95,1.4,2,1
2,Major,24x7 4Hrs Resolution Time,Storage,Oracle,Incident,Hard Disk Drive Failure,6.05,6.0,2,1
3,Minor,24x7 4Hrs Resolution Time,Access Point,Cisco,Incident,General Incident,7.0,7.0,1,0
3,Minor,24x7 4Hrs Response Time,Software,VMWare,Incident,Software,10.466666666666667,10.35,1,0
2,Major,24x7 4Hrs Resolution Time,Server,HPE,Incident,General Incident,9.633333333333333,9.533333333333333,2,1
2,Major,24x7 4Hrs Resolution Time,Firewall,Palo Alto,Incident,General Incident,0.9666666666666667,0.9666666666666667,2,1
4,Cosmetic,24x7 4Hrs Response Time,Storage,NetApp,Request,OS / Firmware,5.0,4.916666666666667,0,0
2,Major,24x7 4Hrs Response Time,Server,HPE,Incident,General Incident,6.733333333333333,6.5,2,1
2,Major,24x7 6Hrs Resolution Time,Server,HPE,Incident,Hard Disk Drive Failure,4.416666666666667,3.0,2,1
2,Major,8x5 4Hrs Response Time,Access Point,HPE,Incident,Network Adapter Failure,2.316666666666667,1.9833333333333334,2,1
3,Minor,24x7 4Hrs Response Time,Storage,NetApp,Incident,General Incident,3.816666666666667,3.1333333333333333,1,0
4,Cosmetic,24x7 4Hrs Response Time,Software,VMWare,Request,General Incident,8.35,8.0,0,0
4,Cosmetic,24x7 4Hrs Resolution Time,Storage,HPE,Request,General Incident,9.183333333333334,9.0,0,0
3,Minor,24x7 4Hrs Resolution Time,Storage,HPE,Incident,General Incident,5.0,4.95,1,0
2,Major,24x7 4Hrs Response Time,Server,HPE,Incident,General Incident,25.016666666666666,24.95,2,1
3,Minor,24x7 4Hrs Resolution Time,Hardware,Oracle,Request,General Incident,3.0,2.0833333333333335,1,0
3,Minor,24x7 4Hrs Resolution Time,Storage,HPE,Incident,General Incident,809.7666666666667,809.65,1,0
3,Minor,24x7 4Hrs Response Time,Software,VMWare,Incident,General Incident,42.88333333333333,42.8,1,0
2,Major,9x5 NBD 4Hrs Response Time,Server,HPE,Incident,Network Adapter Failure,311.4,0.2833333333333333,2,1
3,Minor,24x7 4Hrs Resolution Time,Hardware,Oracle,Incident,General Incident,100.0,100.0,1,0
4,Cosmetic,24x7 4Hrs Response Time,Storage,NetApp,Request,Software,0.5,0.5,0,0
2,Major,24x7 6Hrs Resolution Time,Software,SAPB1,Incident,Software,25.833333333333332,25.5,2,1
2,Major,24x7 6Hrs Resolution Time,Software,Alfresco,Incident,Software,17.933333333333334,17.933333333333334,2,1
2,Major,8x5 4Hrs Response Time,Tape Library,HPE,Incident,Software,0.7833333333333333,0.55,2,1
4,Cosmetic,24x7 4Hrs Response Time,Storage,NetApp,Request,General Incident,52.416666666666664,40.65,0,0
2,Major,24x7 4Hrs Response Time,Storage,NetApp,Incident,Other Failure,162.5,162.5,2,1
4,Cosmetic,24x7 6Hrs Resolution Time,Software,VMWare,Request,General Incident,3.816666666666667,3.816666666666667,0,0
3,Minor,24x7 4Hrs Response Time,Storage,NetApp,Incident,General Incident,121.51666666666667,100.33333333333333,1,0
2,Major,24x7 4Hrs Resolution Time,Software,Red Hat,Incident,Software,145.16666666666666,0.95,2,1
2,Major,24x7 4Hrs Resolution Time,Server,HPE,Incident,General Incident,8.45,8.316666666666666,2,1
2,Major,24x7 4Hrs Resolution Time,Firewall,Palo Alto,Incident,General Incident,0.6166666666666667,0.6166666666666667,2,1
4,Cosmetic,24x7 6Hrs Resolution Time,Storage,NetApp,Request,General Incident,6.983333333333333,6.733333333333333,0,0
2,Major,24x7 4Hrs Response Time,Server,HPE,Incident,Network Card Failure,27.0,26.833333333333332,2,1
2,Major,24x7 4Hrs Resolution Time,Firewall,Palo Alto,Incident,General Incident,0.45,0.4166666666666667,2,1
3,Minor,24x7 4Hrs Resolution Time,Software,VMWare,Incident,Software,129.1,129.0,1,0
3,Minor,24x7 4Hrs Resolution Time,Software,Veeam,Request,Software,1278.4333333333334,1278.1833333333334,1,0
2,Major,24x7 4Hrs Resolution Time,Software,VMWare,Incident,Software,48.0,47.81666666666667,2,1
2,Major,24x7 6Hrs Response Time,Server,HPE,Incident,General Incident,10.883333333333333,10.75,2,1
1,Critical,24x7 4Hrs Resolution Time,Server,HPE,Incident,Network Card Failure,31.0,12.766666666666667,3,1
2,Major,24x7 6Hrs Response Time,Server,HPE,Incident,General Incident,5.1,4.95,2,1
1,Critical,24x7 4Hrs Resolution Time,Server,HPE,Incident,Hard Disk Drive Failure,10.0,9.866666666666667,3,1
3,Minor,24x7 4Hrs Response Time,Software,Trend Micro,Incident,General Incident,306.73333333333335,31.033333333333335,1,0
2,Major,24x7 4Hrs Resolution Time,Software,Red Hat,Incident,General Incident,119.43333333333334,119.33333333333333,2,1
2,Major,24x7 4Hrs Resolution Time,Hardware,Oracle,Request,Software,1.0666666666666667,1.0,2,1
4,Cosmetic,24x7 4Hrs Response Time,Storage,NetApp,Incident,Hard Disk Drive Failure,13.366666666666667,7.366666666666666,0,0
2,Major,24x7 4Hrs Response Time,Server,HPE,Incident,General Incident,39.36666666666667,39.0,2,1
2,Major,24x7 4Hrs Resolution Time,Storage,HPE,Request,Software,14.4,13.983333333333333,2,1
4,Cosmetic,24x7 4Hrs Resolution Time,Software,Veritas,Request,General Incident,1.35,1.2,0,0
4,Cosmetic,24x7 4Hrs Response Time,Software,VMWare,Request,General Incident,13.8,13.0,0,0
2,Major,24x7 4Hrs Resolution Time,Server,HPE,Request,General Incident,5.783333333333333,4.0,2,1
3,Minor,24x7 4Hrs Resolution Time,Server,Oracle,Incident,General Incident,214.6,214.6,1,0
2,Major,24x7 4Hrs Resolution Time,Hardware,Oracle,Incident,Hard Disk Drive Failure,25.983333333333334,24.983333333333334,2,1
2,Major,24x7 4Hrs Resolution Time,Software,Red Hat,Incident,General Incident,3.7,3.5166666666666666,2,1
2,Major,24x7 4Hrs Resolution Time,Software,Veeam,Incident,Software,4.883333333333334,4.783333333333333,2,1
3,Minor,24x7 6Hrs Resolution Time,Storage,NetApp,Incident,General Incident,17.866666666666667,17.466666666666665,1,0
4,Cosmetic,24x7 6Hrs Resolution Time,Storage,YIP,Request,General Incident,3.566666666666667,1.0,0,0
2,Major,24x7 4Hrs Resolution Time,Storage,HPE,Incident,Hard Disk Drive Failure,70.11666666666666,70.01666666666667,2,1
